zone_id,cx,cy,cz,gp1,gp2,gp3,gp4,gp5,gp6,gp7,gp8
103483,95.3325042095,-738.933374673,514.282644966,21514,21620,13833,13836,,,,
103484,93.4607815528,-716.300751946,531.211779329,13933,29740,13817,13833,,,,
103485,80.6686278075,-703.315977325,537.401129294,13817,21386,13933,13974,,,,
103486,105.164990385,-711.60646458,531.498136599,29740,13737,13817,13833,,,,
103487,1696.1366664,-933.9344988,456.804102963,29782,30706,22118,15958,,,,
103488,1684.84187051,-918.434107824,442.192877728,30706,16738,22899,22118,,,,
103489,1716.04392544,-983.483806336,413.020288017,30105,30512,22931,27253,,,,
103490,1661.71930286,-973.714083,432.865922956,22896,15878,15869,22862,,,,
103491,1754.95656273,-953.676078976,421.39425771,22963,23007,16052,22932,,,,
103492,1660.35654219,-931.115768338,404.661879704,25483,16740,16602,22896,,,,
103493,1692.05252038,-933.566979335,446.622571369,30706,29782,22118,22899,,,,
103494,1652.67173186,-919.076770014,402.629046589,25483,16740,16893,16602,,,,
103495,1685.49392875,-972.149961074,383.807574949,26366,30512,23056,23117,,,,
103496,1692.64910412,-931.037863536,423.184236317,30706,22899,16602,30512,,,,
103497,232.000163639,-858.801477053,415.5500584,25101,24724,21374,30556,,,,
103498,245.138897889,-832.274468041,410.623371519,26082,21476,21493,25101,,,,
103499,227.435146457,-825.796040134,397.78994098,26082,24863,24802,25101,,,,
103500,236.27033235,-822.014469618,356.112975011,24739,20685,20855,20524,,,,
103501,236.981969864,-849.149266365,350.793449254,24739,24740,20524,24671,,,,
103502,217.560108153,-831.196008947,400.174437936,26861,24802,24863,25101,,,,
103503,1705.03817781,-563.031338935,519.645374352,23878,18381,18572,22264,,,,
103504,1660.49523931,-535.118907802,515.99866961,23969,24056,18800,24055,,,,
103505,1777.08520921,-531.042546021,478.032584744,23499,17780,17592,17593,,,,
103506,1782.45627664,-556.939243745,490.11765486,18380,17590,17592,17780,,,,
103507,1774.06432524,-567.924749139,486.195660204,17590,18380,17592,23575,,,,
103508,716.488102645,-502.253320044,243.220719904,26761,24325,24508,24418,,,,
103509,660.387883541,-322.442112972,236.388598879,29287,28547,28548,28996,,,,
103510,844.914598279,-522.859703964,294.42205412,24450,20194,20195,19966,,,,
103511,851.942026631,-529.879020211,287.674322772,24450,19966,19965,20194,,,,
103512,866.839978246,-516.248477252,292.546233124,24540,24450,20194,24621,,,,
103513,907.192036943,-487.572707999,299.988532015,27618,24690,24542,26820,,,,
103514,494.425141531,-551.127063416,203.876208777,27629,24595,24576,30717,,,,
103515,530.288280444,-582.871781933,159.060988811,30717,24413,23984,24412,,,,
103516,469.600845059,-532.267328206,332.7265005,20842,20803,24795,20676,,,,
103517,476.189574573,-543.369285276,297.33031233,24782,20507,24668,20676,,,,
103518,530.832349131,-448.688492019,292.772785526,27916,26862,26252,30408,,,,
103519,234.33473212,-1426.41451709,532.749151702,24614,24684,20392,20390,,,,
103520,216.74456836,-1489.9688005,526.326465615,19732,20189,19962,13135,,,,
103521,268.91516869,-1358.41544366,410.941477275,28739,27418,26570,28154,,,,
103522,248.038598235,-1474.97603805,512.635433618,22379,24446,24535,19961,,,,
103523,231.919083896,-1550.65933036,374.772773685,23688,23744,18212,23832,,,,
103524,224.290803497,-1404.38393098,497.833221899,27631,26866,24684,26838,,,,
103525,289.146820933,-1488.51930016,518.537353339,24443,19958,19727,24347,,,,
103526,290.353558926,-1478.20403628,515.883735149,24443,24442,19958,24347,,,,
103527,279.339955422,-1471.82754667,515.688723542,24443,24535,19958,24442,,,,
103528,86.3174816832,-1471.22600129,428.210853662,26236,26763,24336,30228,,,,
103529,275.050799713,-1500.6532011,512.804163542,24443,19727,19730,24349,,,,
103530,296.455159209,-1485.60061404,527.342444287,24347,19726,19958,19727,,,,
103531,1270.95132242,-706.139936963,209.630927017,26612,26582,23705,30314,,,,
103532,1064.5951732,-639.161717053,241.99893146,25786,18742,24054,30182,,,,
103533,1211.72222917,-567.146948216,109.145574052,25629,29760,17230,23367,,,,
103534,1151.16341547,-652.903654264,294.914783968,23965,18785,18561,18559,,,,
103535,1073.03181451,-588.669802353,275.209953377,25841,25840,24054,24053,,,,
103536,1134.36138166,-504.004274235,392.950067835,22409,24755,24627,20576,,,,
103537,1227.51104112,-454.309935909,504.272798786,5006,20906,22463,21057,,,,
103538,1232.08692192,-446.035225518,493.798797359,22463,24891,21057,20906,,,,
103539,1233.00746832,-454.369515706,471.547687669,24816,24891,20906,24815,,,,
103540,1226.04782709,-465.325015571,471.126054075,24816,20906,20893,24815,,,,
103541,1196.13114518,-439.545123433,500.428949461,22463,5336,30028,29587,,,,
103542,1213.54815602,-466.934796113,460.813749485,24816,20893,20742,24815,,,,
103543,1218.33248527,-425.88817186,500.629205762,26031,21057,30028,22463,,,,
103544,1186.08131531,-426.76027649,467.348268907,26028,24880,29587,26027,,,,
103545,1187.18425138,-460.081132103,403.718454493,28202,26002,24756,25981,,,,
103546,1218.39523644,-507.391817185,435.723898013,24754,20574,20740,20573,,,,
103547,1172.50742144,-454.332271403,440.033225092,24880,24756,20742,20894,,,,
103548,66.0331065873,-1055.69124216,314.094859151,18961,24247,24123,19223,,,,
103549,77.1321530988,-1084.90072685,299.679558777,24123,18961,18941,23841,,,,
103550,59.774593773,-1023.64211215,318.946672763,19689,19477,19223,24247,,,,
103551,49.5763501507,-1011.80912782,307.866450935,19477,19689,19223,19478,,,,
103552,1358.16003686,-1339.42016282,383.456648566,15455,4088,15155,15385,,,,
103553,1333.38785469,-1346.61484003,388.459346883,22071,15225,15304,15455,,,,
103554,1331.47332863,-1341.54718661,377.484645457,22071,15455,15304,4287,,,,
103555,1340.04322528,-1336.35587278,374.143708833,22071,4287,4088,15455,,,,
103556,1334.48204055,-1326.92142845,376.535132212,22071,4287,4249,4088,,,,
103557,1325.91214391,-1332.11274227,379.876068836,22071,4249,4287,15304,,,,
103558,750.707577508,-45.5114738376,526.981492267,24830,25017,20924,24829,,,,
103559,754.213139792,-38.5932250435,516.147777312,24830,20763,24829,20924,,,,
103560,291.443359375,-719.087890625,431.140472412,12412,12402,12366,12424,,,,
103561,754.918768734,-60.8294868497,514.248578211,25068,24830,24772,24829,,,,
103562,742.317095731,-184.614362741,536.728335636,25258,21768,21828,21777,,,,
103563,811.49283939,-125.88483837,541.99936999,25122,21541,30167,22486,,,,
103564,343.792464534,-1148.71271361,322.488621138,26625,24094,30343,24002,,,,
103565,331.490639501,-1115.13958674,311.685749914,24002,18878,19121,24209,,,,
103566,343.372067484,-1120.36475754,296.778574364,24002,18878,18643,19121,,,,
103567,398.965053825,-1172.04436345,290.660092075,30343,23906,18414,18642,,,,
103568,317.31754081,-1196.53482991,340.574236894,17833,17831,18024,12227,,,,
103569,296.660691478,-1131.69669922,329.692356662,24210,24002,24209,18026,,,,
103570,311.650900019,-1143.03722607,330.053065516,26625,24002,18026,24209,,,,
103571,1176.76100049,-585.037450054,389.472470468,24267,19763,29693,24457,,,,
103572,1197.76786098,-606.832746269,411.165922358,22370,5090,5318,5254,,,,
103573,1172.28498808,-578.645817128,396.857410792,19991,24457,29693,19763,,,,
103574,1209.10363904,-601.436116858,414.786218732,22370,5180,5090,19989,,,,
103575,144.681023591,-910.158955144,500.384219641,22438,20655,20653,20879,,,,
103576,152.560588637,-913.339431767,508.196800819,22438,20713,20655,20879,,,,
103577,133.660985999,-904.794867179,502.940023315,22438,20823,20879,20653,,,,
103578,127.126758217,-912.393841343,494.714783854,22438,24726,20823,20653,,,,
103579,126.534756923,-906.317519211,512.038442747,22438,20879,20823,20714,,,,
103580,1776.97156663,-902.034720954,488.600016468,16440,16293,22964,16294,,,,
103581,1749.67371446,-924.347993269,495.776096972,22964,16043,16153,22122,,,,
103582,1750.7742345,-913.106551589,487.008246682,22964,16153,22966,22122,,,,
103583,1771.0116682,-926.194633916,458.495448863,22964,16290,16152,23007,,,,
103584,1763.33682474,-914.014001011,463.663636567,22964,22966,16290,23007,,,,
103585,796.89418002,-1272.52198757,178.973858437,23414,17258,17202,17371,,,,
103586,822.235969676,-1257.31029502,162.85116755,23414,23353,17202,23352,,,,
103587,943.709493101,-1095.69698047,274.154032454,27426,25724,23545,26536,,,,
103588,796.136897247,-1242.43555187,194.927083157,23415,17371,23487,23414,,,,
103589,766.546260891,-1270.07575968,158.572934205,23414,17423,17255,17258,,,,
103590,890.730037723,-34.4011078715,312.337420975,22360,19552,19308,7618,,,,
103591,886.539581694,-20.3645867286,330.662281889,22360,7618,7761,19552,,,,
103592,875.44498534,-30.4973074647,340.948993678,22360,19552,7761,19784,,,,
103593,873.951083207,-9.55528293043,326.289682183,22360,7945,7761,7618,,,,
103594,862.856486852,-19.6880036665,336.576393973,22360,7761,7945,19784,,,,
103595,156.914272832,-727.903621998,219.333305759,24658,24580,20349,30099,,,,
103596,142.512810308,-761.850389678,189.620295735,20349,20344,24580,20135,,,,
103597,239.820996297,-731.432333153,223.844565435,24657,20483,20303,20302,,,,
103598,236.805388482,-740.492304825,206.508716601,24657,20302,20303,20078,,,,
103599,285.784451354,-639.431241028,168.28799622,25863,24579,25883,29706,,,,
103600,196.771388286,-744.049789381,254.278659606,24658,20484,20354,20303,,,,
103601,193.311513677,-760.398571813,225.243780307,24580,20303,20354,20139,,,,
103602,184.724946737,-674.438467493,89.1193167868,25381,19801,19908,20020,,,,
103603,126.018857755,-734.394557551,238.501584096,30099,20523,20518,20349,,,,
103604,131.974616611,-563.465811861,281.102101433,27969,27688,27110,24833,,,,
103605,544.887454108,-1307.24318321,312.301328029,23318,16949,17106,17108,,,,
103606,612.6999681,-1248.91186231,305.019053524,23734,17990,17984,18192,,,,
103607,597.395616038,-1249.13859727,311.871612959,23734,18192,17984,23820,,,,
103608,619.756582939,-1241.24780649,316.670781958,23734,17990,18192,18198,,,,
103609,592.606730659,-1239.52839209,425.246820019,27470,23384,23456,26526,,,,
103610,680.064063452,-1280.85584694,324.653114048,25701,23737,17988,23634,,,,
103611,629.484533808,-1245.13297493,327.419699773,23734,17990,18198,22271,,,,
103612,608.744314332,-1263.87499583,454.286543127,25615,17283,17280,25635,,,,
103613,618.790905386,-1261.1759542,350.644093319,23825,22271,23322,23734,,,,
103614,264.142958351,-872.791866688,312.944080018,24598,20352,20351,24671,,,,
103615,295.996396851,-911.641978189,400.296632412,24926,21266,21135,20988,,,,
103616,299.978004513,-902.724775105,337.290815271,30541,24990,24599,24672,,,,
103617,305.524267159,-907.687833524,396.759342783,24926,21134,21266,20988,,,,
103618,308.289352615,-919.490303081,394.199444654,24926,24584,21134,20988,,,,
103619,291.778676853,-921.239777305,394.17337931,24926,20988,21135,24582,,,,
103620,295.113037736,-869.508228634,371.648128133,24991,30320,21359,29861,,,,
103621,317.152609068,-892.96873125,374.558447859,24926,24990,21359,21267,,,,
103622,1565.99410846,-961.868280088,327.530954411,23006,30071,16906,16905,,,,
103623,1572.03137252,-997.225127192,365.503546114,22927,16038,15952,15950,,,,
103624,1549.34002203,-982.78588122,341.275989132,16150,23006,16039,22117,,,,
103625,1583.94005613,-965.491288271,326.252682205,23006,16716,16906,23225,,,,
103626,1026.00376556,-1423.5653852,459.051736533,25463,22916,16115,16248,,,,
103627,1023.171308,-1411.78044379,464.801061272,22916,16123,16115,16248,,,,
103628,1017.28963266,-1446.14990292,501.461407712,22116,15927,6706,15760,,,,
103629,1036.05998595,-1435.2354425,484.891036251,22916,15739,15849,22116,,,,
103630,1034.81538329,-1406.15072954,468.418147717,16115,22916,15843,16123,,,,
103631,1034.92568627,-1419.20955783,489.260055774,22916,15849,15929,15928,,,,
103632,59.7472695844,-953.770457321,464.71600541,27586,29754,24526,30238,,,,
103633,76.079673308,-1006.98918449,477.368261355,26708,24342,24339,24243,,,,
103634,73.9323169264,-1050.84046515,431.975989029,24241,24020,18951,19211,,,,
103635,65.2511476441,-1006.27772075,457.551094393,26708,24339,24523,24241,,,,
103636,97.2812216306,-1038.45993709,465.664026783,24128,24243,19215,19216,,,,
103637,120.972271033,-1042.84310066,484.144692966,19220,19469,24129,19216,,,,
103638,1669.39505437,-1558.96475835,444.277578712,25407,22643,15116,22593,,,,
103639,1761.00094908,-1533.50422413,380.318934189,22688,15353,15416,22674,,,,
103640,1754.37394576,-1555.8923487,477.203572922,15020,14976,15280,22587,,,,
103641,1756.17197915,-1527.45504278,421.24858846,22668,25399,15353,25421,,,,
103642,1694.01256006,-1578.10104952,435.7072924,25407,15116,15267,15186,,,,
103643,1702.00982927,-1558.22085036,418.626699884,25407,22667,15267,22669,,,,
103644,1659.46636851,-1532.29462549,448.015192175,27183,22643,22593,22581,,,,
103645,1695.5791853,-1531.61004589,386.207741924,30419,22626,22689,22669,,,,
103646,361.169889918,-471.291849533,548.492386044,29989,11828,21728,11794,,,,
103647,1670.07244015,-1527.01934558,417.016608358,25400,22643,22669,27183,,,,
103648,1713.62816682,-1486.80956314,412.884514926,25421,15068,30419,22616,,,,
103649,78.5246575713,-165.422961292,485.574049584,26995,25286,25139,25080,,,,
103650,208.121153813,-120.543132586,465.291608291,27055,27735,27716,26280,,,,
103651,80.8294384625,-119.701331555,482.07814842,27924,25306,26066,25140,,,,
103652,132.304031469,-157.227361682,519.071712152,21944,27826,21942,25322,,,,
103653,146.265362214,-146.51115376,530.050137852,25322,21922,21944,21960,,,,
103654,117.128512853,-181.314873639,512.279133923,25286,27826,21900,25312,,,,
103655,34.6399948848,-1352.60106191,482.55072349,24435,19929,19707,19933,,,,
103656,129.732374709,-1400.88955176,482.713014869,27673,24808,24750,29580,,,,
103657,89.9987199178,-1341.25425133,523.144221204,26025,24872,22450,26013,,,,
103658,102.575028376,-1359.7334793,519.619929281,26025,21031,24872,24875,,,,
103659,59.2799075002,-1333.84175026,466.479062709,25872,19705,24435,24433,,,,
103660,118.158094653,-1391.27634385,509.212885143,25997,24875,20884,24808,,,,
103661,107.536816603,-1295.02847734,470.343157205,28575,30288,24337,27584,,,,
103662,336.739232637,-621.279063485,209.848135459,30177,24577,24655,24579,,,,
103663,412.239927168,-685.568843874,140.264855712,19846,19626,30406,19850,,,,
103664,395.134925218,-687.470266783,101.455884939,30406,19315,19846,24283,,,,
103665,369.478544427,-581.246519602,88.3178520258,19323,19565,24184,19320,,,,
103666,419.881568624,-593.151774914,237.228242647,24653,20301,24656,30315,,,,
103667,293.537233202,-686.026424222,198.975929766,29706,22416,20299,24579,,,,
103668,309.737740504,-647.477102375,242.964161946,24579,30665,20477,24655,,,,
103669,444.062295369,-1565.40884772,511.239964939,18722,23610,23608,18491,,,,
103670,448.631966989,-1581.59925658,507.139576968,23608,17851,17847,18491,,,,
103671,502.997283833,-1583.01514471,490.216951372,30677,17846,17465,17655,,,,
103672,472.505202177,-1576.83302513,502.372077336,23608,17847,17656,23684,,,,
103673,464.978319671,-1583.76203164,493.761121602,23608,17656,17847,17662,,,,
103674,461.881552099,-1577.12349895,484.348326637,23608,23530,17656,17662,,,,
103675,453.860789543,-1584.20578727,496.970937346,23608,17851,17662,17847,,,,
103676,219.669719362,-764.706350232,447.360001615,22510,21282,21674,21157,,,,
103677,224.998375324,-781.448488747,459.402902856,22510,12966,21597,21674,,,,
103678,451.214725293,-104.578758722,560.309182091,25255,21760,21819,25230,,,,
103679,514.150663502,-85.6471912754,524.065520035,26922,25232,25231,25256,,,,
103680,495.279939646,-38.0639013879,492.889306888,24955,21069,21194,21193,,,,
103681,447.561627188,-52.6898546646,494.942768335,26036,29745,21311,25013,,,,
103682,540.836792304,-159.724361415,516.080008216,27824,25279,25280,27038,,,,
103683,534.223941565,-191.197500287,512.913430474,27125,29567,27126,27824,,,,
103684,383.165357497,-126.254599451,477.888785993,28084,28649,26939,30701,,,,
103685,434.173544637,-201.96152671,531.912164273,27123,27178,22552,26161,,,,
103686,526.785136406,-1022.03851049,352.49693676,20556,20570,24623,24683,,,,
103687,1228.22745904,-1549.23303078,475.914998572,25439,26306,22742,30599,,,,
103688,1195.38657347,-1493.92922089,468.877836039,25424,22699,15438,30233,,,,
103689,1172.666819,-1534.42753102,435.755195252,30668,22760,29799,22735,,,,
103690,1126.78285631,-1546.41418822,496.832804263,22737,15583,15508,22765,,,,
103691,1155.14630368,-1574.15205592,478.812291751,15509,15585,30575,22096,,,,
103692,1153.17832044,-1580.84670708,488.048123963,15585,15509,30575,15510,,,,
103693,1109.86494388,-90.2227458582,280.262469637,25791,22311,18584,23976,,,,
103694,1013.51667372,-392.916427657,315.497777821,29213,27915,28763,28621,,,,
103695,1141.7204998,-337.69956756,138.155977012,28151,23494,25668,27093,,,,
103696,995.532677098,-468.550428364,365.131061517,24758,20579,20745,24757,,,,
103697,1075.92964674,-353.954196548,467.832004383,25004,21298,21406,21177,,,,
103698,1002.22259792,-461.623236557,375.155298436,24758,20580,20745,20579,,,,
